examples/0000000060_random_3.txt,3
examples/0000000060_random_4.txt,3
examples/0000000060_random_5.txt,4
examples/0000000070_decreasing.txt,7
examples/0000000070_increasing.txt,0
examples/0000000070_random_1.txt,4
examples/0000000070_random_2.txt,4
examples/0000000070_random_3.txt,3
examples/0000000070_random_4.txt,4
examples/0000000070_random_5.txt,4
examples/0000000080_decreasing.txt,8
examples/0000000080_increasing.txt,0
examples/0000000080_random_1.txt,5
examples/0000000080_random_2.txt,5
examples/0000000080_random_3.txt,5
examples/0000000080_random_4.txt,4
examples/0000000080_random_5.txt,5
examples/0000000090_decreasing.txt,9
examples/0000000090_increasing.txt,0
examples/0000000090_random_1.txt,6
examples/0000000090_random_2.txt,6
examples/0000000090_random_3.txt,6
examples/0000000090_random_4.txt,6
examples/0000000090_random_5.txt,7
examples/0000000100_decreasing.txt,13
examples/0000000100_increasing.txt,1
examples/0000000100_random_1.txt,6
examples/0000000100_random_2.txt,7
examples/0000000100_random_3.txt,8
examples/0000000100_random_4.txt,7
examples/0000000100_random_5.txt,8
examples/0000000200_decreasing.txt,44
examples/0000000200_increasing.txt,1
examples/0000000200_random_1.txt,23
examples/0000000200_random_2.txt,21
examples/0000000200_random_3.txt,21
examples/0000000200_random_4.txt,26
examples/0000000200_random_5.txt,22
examples/0000000300_decreasing.txt,97
examples/0000000300_increasing.txt,1
examples/0000000300_random_1.txt,47
examples/0000000300_random_2.txt,50
examples/0000000300_random_3.txt,50
examples/0000000300_random_4.txt,52
examples/0000000300_random_5.txt,47
examples/0000000400_decreasing.txt,171
examples/0000000400_increasing.txt,0
examples/0000000400_random_1.txt,87
examples/0000000400_random_2.txt,90
examples/0000000400_random_3.txt,85
examples/0000000400_random_4.txt,83
examples/0000000400_random_5.txt,84
examples/0000000500_decreasing.txt,258
examples/0000000500_increasing.txt,1
examples/0000000500_random_1.txt,139
examples/0000000500_random_2.txt,133
examples/0000000500_random_3.txt,128
examples/0000000500_random_4.txt,137
examples/0000000500_random_5.txt,130
examples/0000000600_decreasing.txt,378
examples/0000000600_increasing.txt,1
examples/0000000600_random_1.txt,190
examples/0000000600_random_2.txt,186
examples/0000000600_random_3.txt,193
examples/0000000600_random_4.txt,198
examples/0000000600_random_5.txt,180
examples/0000000700_decreasing.txt,512
examples/0000000700_increasing.txt,1
examples/0000000700_random_1.txt,258
examples/0000000700_random_2.txt,256
examples/0000000700_random_3.txt,255
examples/0000000700_random_4.txt,251
examples/0000000700_random_5.txt,266
examples/0000000800_decreasing.txt,664
examples/0000000800_increasing.txt,1
examples/0000000800_random_1.txt,349
examples/0000000800_random_2.txt,348
examples/0000000800_random_3.txt,339
examples/0000000800_random_4.txt,324
examples/0000000800_random_5.txt,366
examples/0000000900_decreasing.txt,832
examples/0000000900_increasing.txt,1
examples/0000000900_random_1.txt,417
examples/0000000900_random_2.txt,416
examples/0000000900_random_3.txt,427
examples/0000000900_random_4.txt,414
examples/0000000900_random_5.txt,427
examples/0000001000_decreasing.txt,1027
examples/0000001000_increasing.txt,1
examples/0000001000_random_1.txt,515
examples/0000001000_random_2.txt,534
examples/0000001000_random_3.txt,563
examples/0000001000_random_4.txt,509
examples/0000001000_random_5.txt,530
examples/0000002000_decreasing.txt,4141
examples/0000002000_increasing.txt,2
examples/0000002000_random_1.txt,2049
examples/0000002000_random_2.txt,2034
examples/0000002000_random_3.txt,1966
examples/0000002000_random_4.txt,2062
examples/0000002000_random_5.txt,1893
examples/0000003000_decreasing.txt,8762
examples/0000003000_increasing.txt,4
examples/0000003000_random_1.txt,4432
examples/0000003000_random_2.txt,4309
examples/0000003000_random_3.txt,4174
examples/0000003000_random_4.txt,4346
examples/0000003000_random_5.txt,4344
examples/0000004000_decreasing.txt,15067
examples/0000004000_increasing.txt,4
examples/0000004000_random_1.txt,7592
examples/0000004000_random_2.txt,7487
examples/0000004000_random_3.txt,7470
examples/0000004000_random_4.txt,7801
examples/0000004000_random_5.txt,7631
examples/0000005000_decreasing.txt,23564
examples/0000005000_increasing.txt,5
examples/0000005000_random_1.txt,11615
examples/0000005000_random_2.txt,11700
examples/0000005000_random_3.txt,11748
examples/0000005000_random_4.txt,12632
examples/0000005000_random_5.txt,12281
examples/0000006000_decreasing.txt,33704
examples/0000006000_increasing.txt,6
examples/0000006000_random_1.txt,16770
examples/0000006000_random_2.txt,16774
examples/0000006000_random_3.txt,17092
examples/0000006000_random_4.txt,17461
examples/0000006000_random_5.txt,16839
examples/0000007000_decreasing.txt,46008
examples/0000007000_increasing.txt,7
examples/0000007000_random_1.txt,23539
examples/0000007000_random_2.txt,23202
examples/0000007000_random_3.txt,23750
examples/0000007000_random_4.txt,22855
examples/0000007000_random_5.txt,22667
examples/0000008000_decreasing.txt,60318
examples/0000008000_increasing.txt,7
examples/0000008000_random_1.txt,30269
examples/0000008000_random_2.txt,29893
examples/0000008000_random_3.txt,30264
examples/0000008000_random_4.txt,29775
examples/0000008000_random_5.txt,30926
examples/0000009000_decreasing.txt,76035
examples/0000009000_increasing.txt,9
examples/0000009000_random_1.txt,38606
examples/0000009000_random_2.txt,37924
examples/0000009000_random_3.txt,38722
examples/0000009000_random_4.txt,38507
examples/0000009000_random_5.txt,38348
examples/0000010000_decreasing.txt,98796
examples/0000010000_increasing.txt,22
examples/0000010000_random_1.txt,54817
examples/0000010000_random_2.txt,47200
examples/0000010000_random_3.txt,46955
examples/0000010000_random_4.txt,46536
examples/0000010000_random_5.txt,47649
examples/0000020000_decreasing.txt,380615
examples/0000020000_increasing.txt,17
examples/0000020000_random_1.txt,188431
examples/0000020000_random_2.txt,195951
examples/0000020000_random_3.txt,187076
examples/0000020000_random_4.txt,191371
examples/0000020000_random_5.txt,187271
examples/0000030000_decreasing.txt,847030
examples/0000030000_increasing.txt,27
examples/0000030000_random_1.txt,425046
examples/0000030000_random_2.txt,424059
examples/0000030000_random_3.txt,431895
examples/0000030000_random_4.txt,436744
examples/0000030000_random_5.txt,429026
examples/0000040000_decreasing.txt,1533098
examples/0000040000_increasing.txt,36
examples/0000040000_random_1.txt,770703
examples/0000040000_random_2.txt,803442
examples/0000040000_random_3.txt,787881
examples/0000040000_random_4.txt,770932
examples/0000040000_random_5.txt,762178
examples/0000050000_decreasing.txt,2383260
examples/0000050000_increasing.txt,43
examples/0000050000_random_1.txt,1179417
examples/0000050000_random_2.txt,1186854
examples/0000050000_random_3.txt,1188113
examples/0000050000_random_4.txt,1206419
examples/0000050000_random_5.txt,1225199
examples/0000060000_decreasing.txt,3459444
examples/0000060000_increasing.txt,56
examples/0000060000_random_1.txt,1739500
examples/0000060000_random_2.txt,1764664
examples/0000060000_random_3.txt,1726520
examples/0000060000_random_4.txt,1741583
examples/0000060000_random_5.txt,1706656
examples/0000070000_decreasing.txt,4642183
examples/0000070000_increasing.txt,62
examples/0000070000_random_1.txt,2331204
examples/0000070000_random_2.txt,2325075
examples/0000070000_random_3.txt,2319386
examples/0000070000_random_4.txt,2282476
examples/0000070000_random_5.txt,2303156
examples/0000080000_decreasing.txt,6066722
examples/0000080000_increasing.txt,68
examples/0000080000_random_1.txt,3055537
examples/0000080000_random_2.txt,3048198
examples/0000080000_random_3.txt,3027828
examples/0000080000_random_4.txt,2998874
examples/0000080000_random_5.txt,3060985
examples/0000090000_decreasing.txt,7808849
examples/0000090000_increasing.txt,87
examples/0000090000_random_1.txt,3898613
examples/0000090000_random_2.txt,3812421
examples/0000090000_random_3.txt,3846419
examples/0000090000_random_4.txt,3892126
examples/0000090000_random_5.txt,3868355
examples/0000100000_decreasing.txt,9680754
examples/0000100000_increasing.txt,87
examples/0000100000_random_1.txt,4795743
examples/0000100000_random_2.txt,4712174
examples/0000100000_random_3.txt,4771766
examples/0000100000_random_4.txt,4746589
examples/0000100000_random_5.txt,4749476
examples/0000200000_decreasing.txt,38171486
examples/0000200000_increasing.txt,182
examples/0000200000_random_1.txt,18851154
examples/0000200000_random_2.txt,19035504
examples/0000200000_random_3.txt,19120357
examples/0000200000_random_4.txt,19078935
examples/0000200000_random_5.txt,19082218
examples/0000300000_decreasing.txt,85454667
examples/0000300000_increasing.txt,266
examples/0000300000_random_1.txt,42673638
examples/0000300000_random_2.txt,42810549
examples/0000300000_random_3.txt,42869562
examples/0000300000_random_4.txt,42658703
examples/0000300000_random_5.txt,42817284
examples/0000400000_decreasing.txt,159039892
examples/0000400000_increasing.txt,379
examples/0000400000_random_1.txt,76073578
examples/0000400000_random_2.txt,76125622
examples/0000400000_random_3.txt,76344957
examples/0000400000_random_4.txt,76279068
examples/0000400000_random_5.txt,76635967
examples/0000500000_decreasing.txt,240601977
examples/0000500000_increasing.txt,452
examples/0000500000_random_1.txt,119678161
examples/0000500000_random_2.txt,120337125
examples/0000500000_random_3.txt,120094621
examples/0000500000_random_4.txt,119663541
examples/0000500000_random_5.txt,120460472
examples/0000600000_decreasing.txt,347767012
examples/0000600000_increasing.txt,745
examples/0000600000_random_1.txt,172585928
examples/0000600000_random_2.txt,172973269
examples/0000600000_random_3.txt,173466563
examples/0000600000_random_4.txt,172469940
examples/0000600000_random_5.txt,172485859
examples/0000700000_decreasing.txt,477797004
examples/0000700000_increasing.txt,756
examples/0000700000_random_1.txt,234203136
examples/0000700000_random_2.txt,235963968
examples/0000700000_random_3.txt,237584275
examples/0000700000_random_4.txt,239124410
examples/0000700000_random_5.txt,240596135
examples/0000800000_decreasing.txt,647757236
examples/0000800000_increasing.txt,730
examples/0000800000_random_1.txt,320595998
examples/0000800000_random_2.txt,313426944
examples/0000800000_random_3.txt,309497384
examples/0000800000_random_4.txt,308983530
examples/0000800000_random_5.txt,310171483
examples/0000900000_decreasing.txt,795205407
examples/0000900000_increasing.txt,854
examples/0000900000_random_1.txt,398766936
examples/0000900000_random_2.txt,398908068
examples/0000900000_random_3.txt,395046270
examples/0000900000_random_4.txt,404487105
examples/0000900000_random_5.txt,402918337
examples/0001000000_decreasing.txt,991143595
examples/0001000000_increasing.txt,924
examples/0001000000_random_1.txt,487471896
examples/0001000000_random_2.txt,489180666
examples/0001000000_random_3.txt,488273087
examples/0001000000_random_4.txt,488477734
examples/0001000000_random_5.txt,489094094
examples/0002000000_decreasing.txt,3895491306
examples/0002000000_increasing.txt,1754
examples/0002000000_random_1.txt,1939956674
examples/0002000000_random_2.txt,1958187131
examples/0002000000_random_3.txt,1944145295
examples/0002000000_random_4.txt,1938885151
examples/0002000000_random_5.txt,1937854667
